Sample Name,S Parameter,S Uncertainty,Left W Parameter,Left W Uncertainty,Right W Parameter,Right W Uncertainty,
ANA_20260428_153257.csv,0.4956304386983301,0.000884992889017037,0,0,0,0,
v1v2a_20260428_165900.csv,0.5595187515487304,0.0010022462171389084,0,0,0,0,
v1v2a_20260428_172420.csv,0.5597529167508891,0.0012081497873419405,0,0,0,0,
v1v2a_20260428_173018.csv,0.5596327857591517,0.0025684460789305990,0,0,0,0,
v1v2a_20260428_180520.csv,0.5595961818252121,0.0010223933906110779,0,0,0,0,
v1v2a_20260428_184040.csv,0.5596485616029083,0.0010224265036917679,0,0,0,0,
v1v2a_20260428_191550.csv,0.5594516670204147,0.0010219991556261247,0,0,0,0,
v1v2a_20260428_195110.csv,0.5578067940835613,0.0010186928600429910,0,0,0,0,
v1v2a_20260428_202630.csv,0.5591800814773519,0.0010210166652474886,0,0,0,0,
v1v2a_20260428_210150.csv,0.5586189624087392,0.0010199710703065430,0,0,0,0,
v1v2a_20260428_213710.csv,0.5594966768991015,0.0010022331689898659,0,0,0,0,
v1v2a_20260428_221230.csv,0.5583794175916843,0.0010197242424646699,0,0,0,0,
v1v2a_20260428_224750.csv,0.5592518904429443,0.0010021687408056448,0,0,0,0,
v1v2a_20260428_232310.csv,0.5589661277820983,0.0010209899973376607,0,0,0,0,
v1v2a_20260428_235830.csv,0.5584629916560845,0.0010198558072382448,0,0,0,0,
v1v2a_20260429_003350.csv,0.5587681531056433,0.0010020517483834584,0,0,0,0,
v1v2a_20260429_010910.csv,0.5591287021433851,0.0010213751609644672,0,0,0,0,
v1v2a_20260429_014420.csv,0.5586339319476408,0.0010020431403202528,0,0,0,0,
v1v2a_20260429_021940.csv,0.5598351325063734,0.0010022761190895629,0,0,0,0,
v1v2a_20260429_025450.csv,0.5591041362003063,0.0010021235761928138,0,0,0,0,
v1v2a_20260429_033010.csv,0.5582665324874,0.0010195138940324807,0,0,0,0,
v1v2a_20260429_040530.csv,0.5591893752029691,0.0010215096618633299,0,0,0,0,
v1v2a_20260429_044050.csv,0.5591650182863718,0.0010021587024234350,0,0,0,0,
v1v2a_20260429_051610.csv,0.5587571162796672,0.0010208761975190508,0,0,0,0,
v1v2a_20260429_054140.csv,0.5585334013494699,0.0010205263485709670,0,0,0,0,
v1v2a_20260429_061640.csv,0.5598221005358287,0.0010022847080745398,0,0,0,0,
v1v2a_20260429_065200.csv,0.5580151219472530,0.0010018998509892444,0,0,0,0,
v1v2a_20260429_072730.csv,0.5587718191313003,0.0010020487446938187,0,0,0,0,
v1v2a_20260429_080250.csv,0.5582740318849707,0.0010019843196304456,0,0,0,0,
v1v2a_20260429_083800.csv,0.5585965487271587,0.0010020355683471904,0,0,0,0,
v1v2a_20260429_091320.csv,0.5593549413875850,0.0010021997518517026,0,0,0,0,
v1v2a_20260429_094840.csv,0.5582417176648817,0.0010019473245148486,0,0,0,0,
v1v2a_20260429_102350.csv,0.5592176267877350,0.0010021469202987659,0,0,0,0,
v1v2a_20260429_105910.csv,0.5585477730004346,0.0010020162020263480,0,0,0,0,
v1v2a_20260429_113440.csv,0.5587725546354646,0.0010020629920623084,0,0,0,0,
v1v2a_20260429_120950.csv,0.5589266598560294,0.0010020986771790400,0,0,0,0,
v1v2a_20260429_124510.csv,0.5594468455191907,0.0010021999279926568,0,0,0,0,
v1v2a_20260429_132030.csv,0.5587827879185310,0.0010020762495156166,0,0,0,0,
v1v2a_20260429_133540.csv,0.5586912206391240,0.0010020164785880943,0,0,0,0,
v1v2a_20260429_143100.csv,0.5587655805632792,0.0010020739403630300,0,0,0,0,
v1v2a_20260429_150620.csv,0.5585302222129075,0.0010020173358296990,0,0,0,0,
v1v2a_20260429_154140.csv,0.5588504693613865,0.0010020806497782297,0,0,0,0,
v1v2a_20260429_161700.csv,0.5585371523387902,0.0010020305573524187,0,0,0,0,
v1v2a_20260429_172740.csv,0.5594548295875698,0.0010022034629253171,0,0,0,0,
v1v2a_20260429_180250.csv,0.5593663725859159,0.0010021820540624248,0,0,0,0,
v1v2a_20260429_183810.csv,0.5590401905242582,0.0010020983302018082,0,0,0,0,
v1v2a_20260429_191330.csv,0.5589288223076978,0.0010020890363412385,0,0,0,0,
v1v2a_20260429_194840.csv,0.5586869615669190,0.0010020202772265064,0,0,0,0,
v1v2a_20260429_202350.csv,0.5600894719636130,0.0010023547394510096,0,0,0,0,
v1v2a_20260429_205920.csv,0.5589598683680188,0.0010021026338047120,0,0,0,0,
v1v2a_20260429_213440.csv,0.5595560174045110,0.0010022218016352442,0,0,0,0,
v1v2a_20260429_220100.csv,0.5582498664824276,0.0010019403872317815,0,0,0,0,
v1v2a_20260429_224520.csv,0.5590988480120868,0.0010021098109955430,0,0,0,0,
v1v2a_20260429_232040.csv,0.5597470066843319,0.0010022723959549657,0,0,0,0,
v1v2a_20260429_235500.csv,0.5591990007651154,0.0010021464284924425,0,0,0,0,
v1v2a_20260430_003120.csv,0.5588934887162835,0.0010020806854539194,0,0,0,0,
v1v2a_20260430_010640.csv,0.5588193848850512,0.0010020499496076513,0,0,0,0,
v1v2a_20260430_014150.csv,0.5588535382480763,0.0010020021447601631,0,0,0,0,
v1v2a_20260430_021710.csv,0.5590578538189289,0.0010021367983308396,0,0,0,0,
v1v2a_20260430_025230.csv,0.5597992195054247,0.0010022665459850148,0,0,0,0,
v1v2a_20260430_032750.csv,0.5595014270071350,0.0010022140917603832,0,0,0,0,
v1v2a_20260430_040310.csv,0.5593135787842776,0.0010021463908054154,0,0,0,0,
v1v2a_20260430_043830.csv,0.5590165072957730,0.0010020876711129546,0,0,0,0,
v1v2a_20260430_051400.csv,0.5597766444485222,0.0010022786627228304,0,0,0,0,
v1v2a_20260430_054920.csv,0.5588874625944693,0.0010020677983228884,0,0,0,0,
v1v2a_20260430_062430.csv,0.5583875438994949,0.0010019832670549702,0,0,0,0,
v1v2a_20260430_070000.csv,0.5571997906320084,0.0010017515286468463,0,0,0,0,
v1v2a_20260430_073520.csv,0.5591328316781550,0.0010021411840570914,0,0,0,0,
v1v2a_20260430_081040.csv,0.5584212831396693,0.0010019802366154648,0,0,0,0,
v1v2a_20260430_084600.csv,0.5591697370690976,0.0010021702673969476,0,0,0,0,
v1v2a_20260430_092120.csv,0.5596886110456868,0.0010022646437765499,0,0,0,0,
v1v2a_20260430_095630.csv,0.5589952210048482,0.0010021049490082599,0,0,0,0,
v1v2a_20260430_103150.csv,0.5586602778127586,0.0010020258430432564,0,0,0,0,
v1v2a_20260430_110710.csv,0.5595448476019640,0.0010022144974449477,0,0,0,0,
v1v2a_20260430_121750.csv,0.5578858140298,0.0010018825908406109,0,0,0,0,
v1v2a_20260430_125310.csv,0.5592222347380385,0.0010021370843577726,0,0,0,0,
v1v2a_20260430_132830.csv,0.5593972758406757,0.0010021669668396470,0,0,0,0,
v1v2a_20260430_140350.csv,0.5586011586316533,0.0010020370803586282,0,0,0,0,
v1v2a_20260430_143900.csv,0.5585844236428206,0.0010019849481485616,0,0,0,0,
v1v2a_20260430_151440.csv,0.5584916718310312,0.0010020303625230195,0,0,0,0,
v1v2a_20260430_155000.csv,0.5594910469079001,0.0010022193739482357,0,0,0,0,
v1v2a_20260430_162510.csv,0.5599625508140299,0.0010023057212127678,0,0,0,0,
ANA_20260430_164842.csv,0.4967932851229341,0.0008870372150442823,0,0,0,0,
